"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Crlf3",0.639902302864762,0.292717602364009,0.265,0.243,1
"Gpatch2l",0.639992719469272,0.532721039542462,0.25,0.243,1
"Commd2",0.641009360674514,0.462642603806321,0.103,0.133,1
"Adgra3",0.641227807985902,0.655287681748717,0.132,0.116,1
"Tsku",0.641227807985902,0.655287681748717,0.132,0.116,1
"Uhrf1bp1l",0.641227807985902,0.655287681748717,0.132,0.116,1
"Timmdc1",0.64174781970447,0.411295723806101,0.221,0.202,1
"Pip4k2a",0.6424855151208,0.449045000405599,0.221,0.202,1
"Trrap",0.643199282385921,0.741444325498432,0.206,0.197,1
"Dusp11",0.643298324372693,0.509718399172345,0.426,0.428,1
"Polr2i",0.64384997448244,0.328786857071531,0.338,0.341,1
"Ache",0.644267574065886,0.521194786161434,0.206,0.191,1
"Axin2",0.645189472827167,0.558669491580097,0.118,0.098,1
"Kiz",0.645360332612078,0.414279582244922,0.118,0.098,1
"Snx4",0.645369264578012,0.539810464328781,0.221,0.214,1
"Supt6",0.645396235972063,0.549658250285128,0.294,0.312,1
"Ptpru",0.645450494855223,0.734188509495632,0.162,0.145,1
"Zswim8",0.646352615510783,0.436432724483473,0.206,0.197,1
"Rtcb",0.646530035763394,0.385639534201021,0.324,0.318,1
"Arid3b",0.646584090227032,0.421165967830162,0.118,0.098,1
"Rab3ip",0.646584090227032,0.421165967830162,0.118,0.098,1
"Slc26a2",0.646584090227032,0.421165967830162,0.118,0.098,1
"Zbtb17",0.646697355284391,0.669093481273747,0.132,0.116,1
"Klf9",0.646750119163601,0.412753728013962,0.338,0.358,1
"Ankrd50",0.646855750738637,0.254055981994903,0.162,0.139,1
"Kat2a",0.646895765005893,0.48466891013632,0.221,0.208,1
"Adap1",0.648152692578127,0.347165386386385,0.118,0.098,1
"Tial1",0.648460841302237,0.365781064553732,0.324,0.318,1
"Rubcn",0.648860530008093,0.347165386386385,0.206,0.185,1
"Wac",0.649216665741476,0.42659985388079,0.279,0.266,1
"Metrn",0.650002181806837,0.347165386386385,0.176,0.214,1
"Rtn3",0.650411194695875,0.663639051181639,0.221,0.214,1
"Fkrp",0.650416323989967,0.5961929342263,0.309,0.318,1
"Ppme1",0.65061723976315,0.569557807722833,0.132,0.116,1
"Tiprl",0.650883077736155,0.669093481273748,0.103,0.087,1
"Cptp",0.650883077736155,0.669093481273748,0.103,0.087,1
"Ifitm10",0.650883077736155,0.669093481273748,0.103,0.087,1
"Atp6v1g2",0.650883358221575,0.806597005023682,0.103,0.087,1
"Elof1",0.65114996272895,0.299859671608028,0.25,0.306,1
"Klhl7",0.651210406185065,0.271877259082148,0.471,0.48,1
"Zfp593",0.651286137726018,0.459640115644798,0.191,0.173,1
"Srfbp1",0.651375896283348,0.510664118669264,0.147,0.127,1
"Cmklr1",0.651577645171935,0.399632806280521,0.147,0.127,1
"Wdr43",0.651757484850579,0.695088689806692,0.132,0.116,1
"Map3k2",0.652089183492179,-0.353274331754707,0.103,0.121,1
"Kansl1",0.652871465123061,0.347165386386385,0.206,0.185,1
"Gcc1",0.65306813874013,0.58817348589018,0.132,0.116,1
"Fbxo4",0.65306813874013,0.58817348589018,0.132,0.116,1
"Gripap1",0.65306813874013,0.58817348589018,0.132,0.116,1
"Creb1",0.65319568394621,0.309690680967722,0.206,0.185,1
"Zfp651",0.653229243278478,0.366794193135318,0.338,0.335,1
"Edil3",0.65456405863496,0.646725668245293,0.147,0.133,1
"Keap1",0.655295219448899,0.309690680967722,0.338,0.341,1
"Tmem43",0.655463302550957,0.429627546578358,0.191,0.173,1
"Pstpip2",0.655729563110008,0.522252092944476,0.265,0.266,1
"Aatk",0.655893532915719,0.58532512358115,0.221,0.208,1
"Slfn2",0.656807194208819,0.454080590302897,0.25,0.243,1
"Hhex",0.656856130103228,0.421165967830162,0.191,0.173,1
"Ugcg",0.657091780125336,0.274409043951071,0.279,0.266,1
"1810037I17Rik",0.657131918508321,0.436432724483473,0.235,0.214,1
"Appl1",0.657220820529133,0.309690680967722,0.206,0.185,1
"Vps26b",0.657494159754841,0.375179762555982,0.235,0.22,1
"Fbln5",0.657830348393805,0.748527948768152,0.25,0.249,1
"Tpp2",0.657838055366247,0.505863132405443,0.235,0.22,1
"Npepl1",0.657971768567379,0.621340349825379,0.221,0.214,1
"Rnf138",0.658711973579361,0.499168479831435,0.162,0.145,1
"Pi4ka",0.658871125771812,0.399632806280521,0.25,0.237,1
"Tspo2",0.659012806064402,0.304521048977891,0.382,0.382,1
"Lysmd2",0.660085375620419,0.421165967830162,0.206,0.191,1
"Sumf2",0.660631201328138,0.762202885665229,0.221,0.225,1
"Bub1b",0.661338159341213,0.581630640023408,0.103,0.087,1
"Zfyve16",0.661338159341213,0.581630640023408,0.103,0.087,1
"Oma1",0.661374882032714,-0.353274331754707,0.103,0.121,1
"Arhgap23",0.661858925559807,0.281873926134666,0.412,0.416,1
"Xylt2",0.662179359947515,0.517090387828698,0.176,0.162,1
"Wsb1",0.662285812266034,0.347165386386385,0.235,0.22,1
"Memo1",0.662322386275638,0.347165386386385,0.176,0.156,1
"Pepd",0.66234578206338,0.630958352386977,0.132,0.116,1
"Mcu",0.662524645331399,0.380332250321585,0.221,0.202,1
"S1pr4",0.662937281749062,0.58532512358115,0.206,0.197,1
"Pik3r1",0.663226825996144,0.49155529572156,0.191,0.179,1
"Trappc12",0.664842829202579,0.314743908694008,0.25,0.231,1
"Gask1b",0.664985196439854,0.524043148470465,0.132,0.116,1
"Dst",0.665283673857542,0.252008153346045,0.412,0.486,1
"Lrp4",0.665857337015288,0.385639534201021,0.191,0.173,1
"Nxn",0.666035034956161,0.550698780471517,0.191,0.179,1
"Ptgs1",0.666252995391701,0.517090387828698,0.162,0.145,1
"Hmgn2",0.666536925235457,0.375179762555982,0.25,0.237,1
"Tnip2",0.667250571273772,-0.271744446258109,0.176,0.197,1
"Cenpc1",0.667429397188453,0.539810464328781,0.132,0.116,1
"Vps51",0.667429397188453,0.539810464328781,0.132,0.116,1
"Mkrn2",0.66742960794605,0.655287681748717,0.132,0.116,1
"Vps9d1",0.66742960794605,0.655287681748717,0.132,0.116,1
"Rnf167",0.667717596989176,0.294054049926823,0.353,0.358,1
"Spns1",0.668238194293607,0.307637022199748,0.206,0.185,1
"Supv3l1",0.668542981661751,0.347165386386385,0.221,0.202,1
"Prr5",0.668741524985247,0.347165386386385,0.309,0.306,1
"Gtf2ird1",0.668906620815129,0.347165386386385,0.147,0.127,1
"Mtg1",0.668957415636815,0.462642603806321,0.132,0.116,1
"5031439G07Rik",0.668968609734224,0.306523401889039,0.353,0.353,1
"Gne",0.669043856173678,0.539810464328781,0.25,0.243,1
"Prkcb",0.66944203865375,0.49155529572156,0.162,0.202,1
"Akap13",0.669649535241692,0.539810464328781,0.162,0.145,1
"Tbc1d24",0.670055392910796,0.371412932633062,0.279,0.272,1
"Smc1a",0.670362068614465,0.475489483361925,0.368,0.382,1
"Ptprz1",0.670418167993025,0.269162874385112,0.118,0.098,1
"Zfc3h1",0.670591182625251,0.292717602364009,0.118,0.145,1
"Ids",0.670591182625251,0.292717602364009,0.118,0.145,1
"Slc35c1",0.671244806077586,0.597143639394733,0.206,0.197,1
"Rbm10",0.671850470431949,0.499168479831435,0.103,0.087,1
"Smim27",0.672068112739024,0.4467010599373,0.162,0.145,1
"Bambi",0.672068112739024,0.4467010599373,0.162,0.145,1
"Ift27",0.672209891061927,0.4444625877413,0.235,0.225,1
"Naa50",0.672315416214377,0.323318644432017,0.25,0.237,1
"Ino80",0.673202469800063,0.517090387828698,0.103,0.087,1
"Ndc1",0.673202469800063,0.517090387828698,0.103,0.087,1
"Naf1",0.673202469800063,0.517090387828698,0.103,0.087,1
"Disc1",0.673202469800063,0.517090387828698,0.103,0.087,1
"Cbfa2t2",0.673381945136907,0.472696268470244,0.235,0.22,1
"Ethe1",0.673584919722184,0.569557807722833,0.191,0.173,1
"Uba5",0.67405843214945,0.564756821459012,0.206,0.197,1
"Mzt1",0.674442924325924,0.454080590302897,0.132,0.116,1
"Srek1",0.674623504370114,0.347165386386385,0.191,0.173,1
"Emc9",0.675436212740515,0.454080590302897,0.162,0.145,1
"Sfxn3",0.675506230719914,0.365312733096644,0.353,0.364,1
"Dcaf10",0.675519871763345,0.392019622170646,0.382,0.393,1
"Gpr108",0.675546441372265,0.347165386386385,0.132,0.168,1
"Gpcpd1",0.675625766472701,0.616772446143665,0.324,0.329,1
"Ddx46",0.675720194065917,0.281076195928613,0.294,0.283,1
"Ube2a",0.675830564917103,0.429627546578358,0.309,0.306,1
"Steap3",0.675943028185384,0.536199210776402,0.397,0.416,1
"Pla2g15",0.67610698646232,0.794624363357606,0.132,0.121,1
"Mest",0.676109982768514,0.975196608999427,0.132,0.121,1
"Uaca",0.676135335007148,0.472696268470244,0.176,0.162,1
"Rnaseh1",0.676135335007148,0.472696268470244,0.176,0.162,1
"Angpt1",0.676135335007148,0.472696268470244,0.176,0.162,1
"Nfat5",0.676636058375403,0.401613170408761,0.265,0.254,1
"Qsox2",0.676976852099067,0.462642603806321,0.132,0.116,1
"Dnttip1",0.676976852099067,0.462642603806321,0.132,0.116,1
"Crispld2",0.677012136152864,0.503890890073838,0.279,0.283,1
"Ndufs3",0.678822119728091,0.861738559216143,0.118,0.104,1
"Siglecg",0.678822119728091,0.762202885665229,0.118,0.104,1
"Git1",0.679290025847554,0.381930804547062,0.221,0.202,1
"Hook2",0.679392808122517,0.292717602364009,0.147,0.127,1
"Cep55",0.679394851581395,-0.285102829113127,0.132,0.15,1
"Zcchc4",0.679463244799067,0.472696268470244,0.132,0.116,1
"Dym",0.679463244799067,0.472696268470244,0.132,0.116,1
"Esf1",0.679824260590908,0.521194786161434,0.206,0.191,1
"Naglu",0.679959393170879,0.259702545136046,0.176,0.156,1
"Prcp",0.681607023664269,0.482094966472494,0.25,0.243,1
"Trnau1ap",0.682049911076601,0.39296907599951,0.162,0.145,1
"Pomgnt1",0.68290224727144,0.838151738898528,0.191,0.191,1
"Cd276",0.68332400018681,0.553616263853812,0.147,0.133,1
"Pcbd2",0.683604476859598,0.440274790777866,0.338,0.358,1
"Phldb2",0.683800757537314,0.429627546578358,0.103,0.087,1
"Ralgapa1",0.683858150962989,0.524043148470465,0.235,0.231,1
"Itsn1",0.684147035887792,0.472696268470244,0.221,0.214,1
"Fahd2a",0.684270528487372,0.684200373663955,0.118,0.104,1
"Ankle2",0.684271192779208,0.799677591083892,0.118,0.104,1
"Zfp362",0.684924221337373,0.332215044920414,0.397,0.416,1
"Metap1d",0.685717856619203,0.700802341001086,0.191,0.185,1
"Nfe2",0.68683029484705,0.347165386386385,0.309,0.312,1
"Dagla",0.687134602072967,0.531589957523813,0.221,0.208,1
"Pus1",0.687196387517372,0.530029443536196,0.206,0.191,1
"Nhsl1",0.688001215428468,0.730494025937891,0.132,0.121,1
"Pias2",0.688886743353562,0.524043148470465,0.132,0.116,1
"Tsta3",0.689424073695238,0.307637022199748,0.191,0.173,1
"Rbm39",0.690056682557903,0.391108733973982,0.397,0.445,1
"Brcc3",0.690297950149842,0.347165386386385,0.147,0.179,1
"Psmc1",0.690423740732653,-0.285102829113127,0.132,0.15,1
"Ippk",0.69156789683616,0.408565931050529,0.132,0.116,1
"Ebp",0.69156789683616,0.408565931050529,0.132,0.116,1
"Polm",0.692669246736346,0.499168479831436,0.221,0.214,1
"Atxn7l3",0.692897806448138,0.487343044434645,0.221,0.214,1
"Trip11",0.69290352345676,0.366794193135318,0.324,0.335,1
"Ipmk",0.693041356623529,0.347165386386385,0.103,0.087,1
"Ciao3",0.693068247168181,0.347165386386385,0.132,0.116,1
"Tardbp",0.695816162465114,0.347165386386385,0.103,0.087,1
"Mettl3",0.695816162465114,0.347165386386385,0.103,0.087,1
"Uchl3",0.695972843511546,0.269162874385112,0.103,0.087,1
"Aldh1a1",0.69605817250824,0.347165386386385,0.176,0.162,1
"Aarsd1",0.696326990274192,0.32670128382667,0.338,0.335,1
"Itpa",0.696600271528034,0.48043191724985,0.162,0.145,1
"Rab2a",0.69708952839576,0.41687435819779,0.412,0.439,1
"Ppp4r1",0.697744016954023,0.539810464328781,0.206,0.197,1
"Slc38a10",0.698308218070922,0.519346361769066,0.294,0.301,1
"Hsdl1",0.699049987749503,0.347165386386385,0.162,0.145,1
"Gps1",0.699066283052439,0.394993911477,0.353,0.382,1
"Evl",0.699447435318861,0.432895260412269,0.25,0.243,1
"Nqo2",0.6996952200619,0.510664118669264,0.147,0.133,1
"Zfpl1",0.6996952200619,0.510664118669264,0.147,0.133,1
"Med14",0.6996952200619,0.510664118669264,0.147,0.133,1
"Psmg1",0.700473839816066,0.266245391002818,0.279,0.26,1
"Tnfsf11",0.700837804815074,0.296539313316417,0.132,0.162,1
"Trak1",0.701193561119219,0.390234108278271,0.132,0.162,1
"Hmgcl",0.701321306423225,0.499168479831435,0.176,0.168,1
"Lrwd1",0.701612414219633,0.347165386386385,0.221,0.202,1
"Phlda1",0.702524943526066,0.347165386386385,0.162,0.145,1
"Kcnma1",0.702524943526066,0.347165386386385,0.162,0.145,1
"Frmd4a",0.702540503208024,0.39296907599951,0.118,0.145,1
"Xpo1",0.703672969635027,0.58532512358115,0.191,0.179,1
"Sil1",0.70379283149917,0.695088689806692,0.132,0.121,1
"Ankrd27",0.704000854963326,0.790772037862,0.132,0.121,1
"Zfp628",0.70415647421855,0.4444625877413,0.206,0.185,1
"Ptpn2",0.704732003861594,0.421165967830162,0.191,0.179,1
"Zfp518b",0.705155869286581,0.269162874385112,0.103,0.087,1
"Oasl2",0.705195862961705,0.347165386386385,0.206,0.191,1
"Setd1a",0.70530672658935,0.692300872435073,0.309,0.347,1
"Dnajb14",0.705999563423785,0.347165386386385,0.132,0.162,1
"Hist1h3a",0.706036018367646,0.347165386386385,0.206,0.191,1
"Herpud2",0.706157850514303,0.378874246113723,0.382,0.387,1
"Plek",0.706263396234484,0.347165386386385,0.132,0.116,1
"Rars",0.706263396234484,0.347165386386385,0.132,0.116,1
"Ptrh2",0.706263396234484,0.347165386386385,0.132,0.116,1
"Sp2",0.706548797075956,0.259702545136046,0.103,0.087,1
"Klhl18",0.706941997349851,0.539810464328781,0.118,0.104,1
"Slfn1",0.706941997349851,0.539810464328781,0.118,0.104,1
"Trim58",0.70729401143313,0.610199792220179,0.25,0.249,1
"Mgat5",0.707723663497561,0.960142263277138,0.103,0.092,1
"Zfp251",0.707723663497561,1.06705746719365,0.103,0.092,1
"N4bp2l2",0.708024837133061,0.597143639394733,0.191,0.179,1
"Arfrp1",0.708882286189754,0.347165386386385,0.265,0.254,1
"Nradd",0.709629470085335,0.558669491580097,0.118,0.104,1
"Rdm1",0.709629470085335,0.558669491580097,0.118,0.104,1
"Hspa14",0.710475878155053,0.309690680967722,0.206,0.191,1
"Ssb",0.71095289563219,0.347165386386385,0.279,0.277,1
"Cog2",0.711205076375977,0.472696268470244,0.118,0.104,1
"Ripk3",0.711205076375977,0.472696268470244,0.118,0.104,1
"Mtr",0.711316224485452,0.358661025224215,0.441,0.462,1
"Yars2",0.711723814880452,0.288271697332817,0.206,0.243,1
"Ccdc92b",0.711854148887811,0.482820485743951,0.309,0.324,1
"Wdr5",0.711937987065278,0.517090387828698,0.235,0.225,1
"1810055G02Rik",0.713147378317622,0.417554714277783,0.368,0.387,1
"Pkdcc",0.713219037028477,0.462642603806321,0.103,0.127,1
"Cep295",0.713390158285779,0.39296907599951,0.176,0.162,1
"Tor2a",0.71364010088751,0.4467010599373,0.265,0.254,1
"Man1a2",0.713696610174289,0.677313988078716,0.191,0.185,1
"P3h3",0.713830945756242,0.311541476655663,0.176,0.214,1
"Gnpda2",0.714008928793328,0.396074986867331,0.147,0.133,1
"Rbm33",0.714200940524775,0.655287681748717,0.206,0.191,1
"Gys1",0.714253322682477,0.610199792220179,0.368,0.393,1
"Peak1",0.714528929509505,0.823603430329372,0.132,0.121,1
"Xab2",0.714619397172253,0.269162874385112,0.162,0.191,1
"H6pd",0.715261128110004,0.378874246113724,0.368,0.382,1
"E2f3",0.715446336424903,0.739482809165146,0.176,0.173,1
"BC017158",0.716194256537938,0.296539313316417,0.162,0.145,1
"Ttc28",0.71742659838894,0.617812976330054,0.279,0.301,1
"Dnajc10",0.718223262411001,0.280051190527848,0.235,0.22,1
"Brd7",0.7183637391946,0.472696268470244,0.118,0.104,1
"Abca3",0.718541613938645,0.28303504896667,0.132,0.116,1
"Rbm42",0.719557342069145,0.49301625284984,0.176,0.225,1
"Pold2",0.719590983858717,0.383691262411499,0.191,0.179,1
"Lsm7",0.719626602462881,0.292717602364009,0.265,0.254,1
"Vdr",0.719949362909508,0.39296907599951,0.294,0.295,1
"Ints8",0.720018820435227,0.62727330557912,0.147,0.139,1
"Aen",0.720070564987213,0.887733767749088,0.118,0.11,1
"Ankrd17",0.721006697926531,0.297696710122085,0.324,0.382,1
"Snapc4",0.721087728559135,0.48466891013632,0.118,0.104,1
"S1pr1",0.721087728559135,0.48466891013632,0.118,0.104,1
"Irak4",0.721087728559135,0.48466891013632,0.118,0.104,1
"Rbfa",0.721087728559135,0.48466891013632,0.118,0.104,1
"Ttc9c",0.721095175249142,0.434628227636725,0.191,0.179,1
"Pik3cg",0.721622394012795,0.499168479831435,0.147,0.133,1
"Pla2g6",0.721622394012795,0.499168479831435,0.147,0.133,1
"Uxs1",0.722647995587811,0.302771267027932,0.162,0.145,1
"Vps33a",0.723115500739891,0.684200373663956,0.265,0.272,1
"Vps53",0.723671761194205,0.285764841722242,0.221,0.208,1
"Tfam",0.724172242438344,0.669093481273748,0.176,0.162,1
"Rnpepl1",0.72452286350188,0.406871632510653,0.294,0.295,1
"Abcg4",0.72539504682246,0.347165386386385,0.265,0.254,1
"Hk3",0.725848253438322,0.259702545136046,0.191,0.225,1
"Msmo1",0.725963278184755,0.421165967830162,0.206,0.197,1
"Cdk5rap3",0.725968104409018,0.309030257499614,0.426,0.439,1
"Tmcc1",0.726538312928609,0.292717602364009,0.353,0.347,1
"Mfap2",0.726809860515975,0.355577626202585,0.456,0.532,1
"Kctd20",0.726960493840328,0.314743908694008,0.221,0.208,1
"Rexo4",0.727948186288093,0.347165386386385,0.294,0.289,1
"Ilf3",0.72804653411107,0.550698780471517,0.176,0.168,1
"Ndor1",0.728131774714955,0.62727330557912,0.147,0.133,1
"Idh1",0.728733747794194,0.521194786161434,0.191,0.185,1
"Apeh",0.729141396738296,0.503890890073838,0.279,0.283,1
"Gas8",0.729181061477957,0.403748914752752,0.147,0.133,1
"Mib2",0.729840431575494,0.408565931050529,0.118,0.104,1
"Myo9b",0.730192264469502,0.318596234189614,0.25,0.243,1
"Irx5",0.731342314371742,0.390234108278271,0.294,0.306,1
"Polg",0.731667704788224,0.442743046368616,0.324,0.335,1
"Sfmbt1",0.731810556100837,0.719134163773343,0.103,0.092,1
"Smad4",0.731810556100837,0.719134163773343,0.103,0.092,1
"Nipal3",0.732095189313749,0.548799247556036,0.162,0.202,1
"Anxa7",0.732102896256757,0.417554714277783,0.456,0.486,1
"6030468B19Rik",0.732176841642713,0.347165386386385,0.221,0.208,1
"Yme1l1",0.732599302807735,0.414279582244922,0.118,0.104,1
"Ing4",0.732599302807735,0.414279582244922,0.118,0.104,1
"2510002D24Rik",0.732599302807735,0.414279582244922,0.118,0.104,1
"Fntb",0.732680572792464,0.762202885665229,0.147,0.139,1
"Ash2l",0.732735069806262,0.264703226194412,0.176,0.162,1
"Usp22",0.733249045872203,0.421165967830162,0.191,0.179,1
"Akirin2",0.733357756147535,0.372256367349215,0.294,0.289,1
"Ipo5",0.73364468447278,0.347165386386385,0.088,0.104,1
"Slc25a38",0.734320055029965,0.911066271579712,0.132,0.127,1
"Cryzl1",0.735188037325097,0.599931456766352,0.235,0.237,1
"Prmt2",0.735319766300505,0.421165967830162,0.118,0.104,1
"Snx27",0.735985492940016,0.48466891013632,0.206,0.202,1
"Zfp358",0.736189511877474,0.564756821459012,0.221,0.214,1
"Zwint",0.736511319527436,0.347165386386385,0.265,0.26,1
"Traf3",0.736636703452269,0.440274790777867,0.162,0.15,1
"Epdr1",0.737176432727372,0.521194786161434,0.206,0.197,1
"Exoc4",0.737693015086352,0.432895260412269,0.221,0.214,1
"Ephx1",0.73818377633835,0.274409043951071,0.265,0.254,1
"Eif4e2",0.738794030241507,0.290581858020018,0.191,0.225,1
"Thoc2",0.738805775166277,0.475489483361925,0.353,0.387,1
"Cpsf3",0.738946880539656,0.539810464328781,0.221,0.22,1
"Gatd1",0.739524931521085,0.311541476655664,0.221,0.208,1
"Fermt2",0.739530052365446,0.347165386386385,0.221,0.208,1
"Taf4",0.7395400543329,0.391559505744839,0.309,0.306,1
"Ift74",0.739626366841865,0.454080590302897,0.147,0.133,1
"Lima1",0.739644449971928,0.378874246113724,0.221,0.214,1
"Tns2",0.739708626112991,0.276776058494987,0.206,0.191,1
"Zfp655",0.740761456366022,0.259702545136046,0.265,0.318,1
"Zfp568",0.740969129918745,0.762202885665229,0.103,0.092,1
"Gkap1",0.740969129918745,0.762202885665229,0.103,0.092,1
"Nbeal1",0.741083394140269,-0.29669080338834,0.103,0.116,1
"Prpf40a",0.741144600134175,0.610199792220179,0.206,0.208,1
"Clcn4",0.741393044005216,0.446701059937299,0.162,0.15,1
"Nup54",0.741661688128158,0.292717602364009,0.118,0.139,1
"Appl2",0.741665445971897,0.451001197370925,0.309,0.318,1
"Zcchc8",0.742169317581263,0.478409919664638,0.221,0.22,1
"Lars2",0.742189188611514,0.302771267027932,0.176,0.162,1
"Olfm4",0.742227235961819,0.347165386386385,0.147,0.133,1
"Selenoo",0.742227235961819,0.347165386386385,0.147,0.133,1
"Tank",0.742491162646042,0.63667200358137,0.103,0.092,1
"Srsf3",0.742491162646042,0.63667200358137,0.103,0.092,1
"Coa4",0.742760157972898,0.610199792220179,0.147,0.139,1
"Gskip",0.742764211716471,0.630958352386977,0.132,0.121,1
"Rrp1",0.742910211242241,0.397206068885981,0.368,0.399,1
"Srf",0.743446651892198,0.396074986867332,0.294,0.301,1
"Polr2k",0.744372978011826,0.39296907599951,0.176,0.162,1
"Cd5l",0.744705977594589,0.669093481273748,0.103,0.127,1
"Acat2",0.74471855498924,0.429627546578358,0.176,0.168,1
"Tada2b",0.745041737015222,0.396074986867332,0.147,0.133,1
"Pfkl",0.746629744207087,0.285764841722242,0.221,0.208,1
"Lsm6",0.746780251527798,0.299859671608029,0.176,0.162,1
"Ier5l",0.746917453419499,0.347165386386385,0.118,0.104,1
"Dnajc7",0.746920659520276,0.487343044434645,0.25,0.249,1
"Fbxl14",0.747233541470535,0.347165386386385,0.206,0.197,1
"Btaf1",0.747308288559879,0.425167898387658,0.176,0.168,1
"Ttc1",0.748092600167828,0.385639534201021,0.206,0.197,1
"Pbx3",0.748258491024998,0.539810464328781,0.206,0.202,1
"Eif3a",0.748386646416117,0.423786667989298,0.265,0.266,1
"Ncln",0.749476336459025,0.361962388314466,0.397,0.416,1
"Hnrnpul2",0.749591619258751,0.305345210691758,0.309,0.318,1
"Rock1",0.749982131114365,0.408565931050529,0.118,0.104,1
"Tulp4",0.75033948028768,0.688202304221452,0.118,0.145,1
